Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1753650417,2025-07-27T21:06:57Z,XBKRB,"23.124664,-106.241386",1925,108,134
1753650425,2025-07-27T21:07:05Z,XBKRB,"23.121519,-106.238098",1975,115,137
1753650433,2025-07-27T21:07:13Z,XBKRB,"23.118446,-106.234993",2075,113,137
1753650440,2025-07-27T21:07:20Z,XBKRB,"23.115646,-106.2323",2200,109,138
1753650448,2025-07-27T21:07:28Z,XBKRB,"23.112627,-106.229347",2325,108,136
1753650455,2025-07-27T21:07:35Z,XBKRB,"23.110107,-106.226555",2375,118,134
1753650463,2025-07-27T21:07:43Z,XBKRB,"23.106949,-106.223457",2350,124,139
1753650469,2025-07-27T21:07:49Z,XBKRB,"23.104065,-106.220818",2450,122,140
1753650476,2025-07-27T21:07:56Z,XBKRB,"23.100952,-106.217964",2525,121,138
1753650481,2025-07-27T21:08:01Z,XBKRB,"23.099167,-106.21627",2575,121,138
1753650483,2025-07-27T21:08:03Z,XBKRB,"23.098068,-106.215218",2600,119,138
1753650491,2025-07-27T21:08:11Z,XBKRB,"23.09523,-106.212578",2700,111,140
1753650498,2025-07-27T21:08:18Z,XBKRB,"23.092098,-106.209816",2825,109,140
1753650507,2025-07-27T21:08:27Z,XBKRB,"23.088501,-106.206779",2900,111,143
1753650511,2025-07-27T21:08:31Z,XBKRB,"23.08679,-106.205391",2925,110,143
1753650514,2025-07-27T21:08:34Z,XBKRB,"23.085709,-106.204483",2950,111,143
1753650521,2025-07-27T21:08:41Z,XBKRB,"23.08288,-106.202034",2975,112,140
1753650530,2025-07-27T21:08:50Z,XBKRB,"23.079163,-106.198639",3075,111,138
1753650538,2025-07-27T21:08:58Z,XBKRB,"23.076141,-106.195793",3125,115,138
1753650540,2025-07-27T21:09:00Z,XBKRB,"23.075106,-106.194817",3150,116,138
1753650543,2025-07-27T21:09:03Z,XBKRB,"23.074081,-106.193848",3175,116,138
1753650551,2025-07-27T21:09:11Z,XBKRB,"23.070917,-106.190796",3275,114,138
1753650558,2025-07-27T21:09:18Z,XBKRB,"23.068222,-106.188202",3325,117,137
1753650566,2025-07-27T21:09:26Z,XBKRB,"23.064789,-106.184959",3375,118,139
1753650573,2025-07-27T21:09:33Z,XBKRB,"23.061653,-106.182152",3475,117,140
1753650581,2025-07-27T21:09:41Z,XBKRB,"23.058161,-106.178947",3525,119,139
1753650590,2025-07-27T21:09:50Z,XBKRB,"23.054577,-106.175591",3625,117,139
1753650599,2025-07-27T21:09:59Z,XBKRB,"23.0509,-106.172234",3675,120,139
1753650606,2025-07-27T21:10:06Z,XBKRB,"23.04792,-106.169434",3750,121,139
1753650614,2025-07-27T21:10:14Z,XBKRB,"23.04451,-106.166283",3825,119,139
1753650621,2025-07-27T21:10:21Z,XBKRB,"23.041681,-106.163635",3900,121,138
1753650628,2025-07-27T21:10:28Z,XBKRB,"23.038609,-106.160736",3950,120,139
1753650637,2025-07-27T21:10:37Z,XBKRB,"23.034931,-106.15728",4050,121,139
1753650644,2025-07-27T21:10:44Z,XBKRB,"23.03183,-106.154449",4100,124,139
1753650651,2025-07-27T21:10:51Z,XBKRB,"23.028625,-106.151451",4150,122,139
1753650659,2025-07-27T21:10:59Z,XBKRB,"23.025528,-106.148529",4250,120,138
1753650668,2025-07-27T21:11:08Z,XBKRB,"23.021479,-106.144814",4325,121,139
1753650677,2025-07-27T21:11:17Z,XBKRB,"23.017593,-106.141167",4400,121,138
1753650686,2025-07-27T21:11:26Z,XBKRB,"23.013889,-106.137642",4500,119,138
1753650694,2025-07-27T21:11:34Z,XBKRB,"23.010544,-106.134369",4575,119,138
1753650701,2025-07-27T21:11:41Z,XBKRB,"23.007839,-106.131744",4600,121,138
1753650708,2025-07-27T21:11:48Z,XBKRB,"23.004673,-106.128593",4675,121,136
1753650717,2025-07-27T21:11:57Z,XBKRB,"23.001114,-106.125031",4775,120,137
1753650725,2025-07-27T21:12:05Z,XBKRB,"22.997864,-106.121788",4850,120,136
1753650731,2025-07-27T21:12:11Z,XBKRB,"22.995083,-106.118874",4900,122,135
1753650738,2025-07-27T21:12:18Z,XBKRB,"22.992336,-106.116028",4950,123,136
1753650746,2025-07-27T21:12:26Z,XBKRB,"22.989258,-106.112846",5025,122,136
1753650758,2025-07-27T21:12:38Z,XBKRB,"22.984039,-106.107552",5125,121,136
1753650774,2025-07-27T21:12:54Z,XBKRB,"22.977812,-106.101074",5275,120,136
1753650788,2025-07-27T21:13:08Z,XBKRB,"22.972366,-106.094917",5400,120,130
1753650795,2025-07-27T21:13:15Z,XBKRB,"22.970085,-106.091766",5450,121,126
1753650797,2025-07-27T21:13:17Z,XBKRB,"22.969208,-106.090424",5475,121,126
1753650799,2025-07-27T21:13:19Z,XBKRB,"22.968384,-106.089279",5475,122,126
1753650806,2025-07-27T21:13:26Z,XBKRB,"22.966049,-106.085785",5525,123,125
1753650821,2025-07-27T21:13:41Z,XBKRB,"22.961517,-106.078888",5650,122,124
1753650833,2025-07-27T21:13:53Z,XBKRB,"22.957468,-106.072746",5750,122,124
1753650848,2025-07-27T21:14:08Z,XBKRB,"22.952591,-106.064957",5875,123,123
1753650860,2025-07-27T21:14:20Z,XBKRB,"22.948763,-106.058403",6000,123,121
1753650893,2025-07-27T21:14:53Z,XBKRB,"22.939175,-106.041054",6300,110,120
1753650906,2025-07-27T21:15:06Z,XBKRB,"22.935495,-106.034187",6375,122,120
1753650921,2025-07-27T21:15:21Z,XBKRB,"22.931259,-106.026405",6475,123,120
1753650934,2025-07-27T21:15:34Z,XBKRB,"22.927322,-106.019417",6600,124,121
1753650947,2025-07-27T21:15:47Z,XBKRB,"22.923393,-106.012573",6725,122,122
1753650962,2025-07-27T21:16:02Z,XBKRB,"22.919016,-106.005096",6875,122,122
1753650976,2025-07-27T21:16:16Z,XBKRB,"22.914688,-105.997871",6975,121,122
1753650991,2025-07-27T21:16:31Z,XBKRB,"22.910019,-105.989899",7075,123,122
1753651006,2025-07-27T21:16:46Z,XBKRB,"22.905441,-105.982162",7225,122,122
1753651020,2025-07-27T21:17:00Z,XBKRB,"22.901234,-105.974983",7350,120,122
1753651035,2025-07-27T21:17:15Z,XBKRB,"22.89679,-105.967583",7475,120,123
1753651050,2025-07-27T21:17:30Z,XBKRB,"22.892015,-105.959724",7600,121,122
1753651064,2025-07-27T21:17:44Z,XBKRB,"22.887547,-105.952301",7700,122,123
1753651079,2025-07-27T21:17:59Z,XBKRB,"22.883194,-105.945206",7850,120,123
1753651092,2025-07-27T21:18:12Z,XBKRB,"22.878983,-105.93882",7975,118,126
1753651106,2025-07-27T21:18:26Z,XBKRB,"22.874281,-105.932007",8075,120,126
1753651120,2025-07-27T21:18:40Z,XBKRB,"22.869553,-105.925179",8225,119,127
1753651134,2025-07-27T21:18:54Z,XBKRB,"22.864737,-105.918579",8350,117,128
1753651148,2025-07-27T21:19:08Z,XBKRB,"22.860174,-105.91217",8475,118,127
1753651162,2025-07-27T21:19:22Z,XBKRB,"22.855362,-105.905304",8600,119,126
1753651177,2025-07-27T21:19:37Z,XBKRB,"22.850693,-105.898613",8725,119,127
1753651190,2025-07-27T21:19:50Z,XBKRB,"22.846252,-105.892326",8850,117,127
1753651203,2025-07-27T21:20:03Z,XBKRB,"22.841879,-105.886177",8975,116,127
1753651217,2025-07-27T21:20:17Z,XBKRB,"22.837143,-105.879539",9075,117,127
1753651231,2025-07-27T21:20:31Z,XBKRB,"22.832611,-105.873199",9200,117,128
1753651246,2025-07-27T21:20:46Z,XBKRB,"22.827496,-105.866394",9325,117,129
1753651260,2025-07-27T21:21:00Z,XBKRB,"22.822586,-105.859962",9475,117,129
1753651274,2025-07-27T21:21:14Z,XBKRB,"22.817625,-105.853523",9625,116,130
1753651288,2025-07-27T21:21:28Z,XBKRB,"22.812881,-105.847382",9750,116,129
1753651303,2025-07-27T21:21:43Z,XBKRB,"22.8078,-105.84079",9875,116,130
1753651316,2025-07-27T21:21:56Z,XBKRB,"22.803177,-105.834793",9975,116,129
1753651332,2025-07-27T21:22:12Z,XBKRB,"22.798447,-105.828041",10050,121,125
1753651346,2025-07-27T21:22:26Z,XBKRB,"22.793106,-105.820061",10075,131,125
1753651362,2025-07-27T21:22:42Z,XBKRB,"22.787659,-105.811775",10075,140,127
1753651372,2025-07-27T21:22:52Z,XBKRB,"22.783081,-105.806282",10100,145,136
1753651374,2025-07-27T21:22:54Z,XBKRB,"22.781891,-105.805084",10100,146,136
1753651376,2025-07-27T21:22:56Z,XBKRB,"22.78071,-105.803932",10075,149,137
1753651378,2025-07-27T21:22:58Z,XBKRB,"22.779602,-105.802887",10075,150,138
1753651380,2025-07-27T21:23:00Z,XBKRB,"22.778778,-105.802086",10075,150,139
1753651382,2025-07-27T21:23:02Z,XBKRB,"22.777359,-105.800835",10075,150,139
1753651385,2025-07-27T21:23:05Z,XBKRB,"22.776148,-105.799713",10100,151,139
1753651387,2025-07-27T21:23:07Z,XBKRB,"22.775078,-105.798744",10075,153,139
1753651389,2025-07-27T21:23:09Z,XBKRB,"22.773788,-105.797592",10075,154,140
1753651391,2025-07-27T21:23:11Z,XBKRB,"22.772598,-105.796494",10050,155,139
1753651394,2025-07-27T21:23:14Z,XBKRB,"22.771214,-105.795235",10050,156,139
1753651409,2025-07-27T21:23:29Z,XBKRB,"22.762835,-105.787506",10200,149,139
1753651423,2025-07-27T21:23:43Z,XBKRB,"22.755753,-105.781059",10350,143,140
1753651438,2025-07-27T21:23:58Z,XBKRB,"22.748262,-105.77433",10525,137,140
1753651450,2025-07-27T21:24:10Z,XBKRB,"22.742386,-105.769127",10650,134,140
1753651463,2025-07-27T21:24:23Z,XBKRB,"22.735973,-105.763496",10825,129,141
1753651477,2025-07-27T21:24:37Z,XBKRB,"22.729843,-105.758186",10975,125,141
1753651491,2025-07-27T21:24:51Z,XBKRB,"22.723663,-105.752945",11125,121,141
1753651505,2025-07-27T21:25:05Z,XBKRB,"22.717026,-105.747322",11250,119,142
1753651519,2025-07-27T21:25:19Z,XBKRB,"22.711212,-105.742561",11375,120,143
1753651532,2025-07-27T21:25:32Z,XBKRB,"22.705482,-105.737862",11500,118,143
1753651546,2025-07-27T21:25:46Z,XBKRB,"22.699522,-105.732933",11650,116,139
1753651560,2025-07-27T21:26:00Z,XBKRB,"22.693954,-105.727478",11775,115,137
1753651573,2025-07-27T21:26:13Z,XBKRB,"22.688736,-105.722336",11900,115,137
1753651585,2025-07-27T21:26:25Z,XBKRB,"22.683792,-105.717438",12025,117,137
1753651618,2025-07-27T21:26:58Z,XBKRB,"22.670929,-105.704704",12300,118,138
1753651648,2025-07-27T21:27:28Z,XBKRB,"22.658323,-105.692497",12575,121,138
1753651712,2025-07-27T21:28:32Z,XBKRB,"22.644012,-105.673347",13000,60,116
1753651750,2025-07-27T21:29:10Z,XBKRB,"22.629684,-105.641937",13450,123,115
1753651787,2025-07-27T21:29:47Z,XBKRB,"22.620209,-105.620659",13625,131,114
1753651820,2025-07-27T21:30:20Z,XBKRB,"22.611259,-105.599312",13600,148,113
1753651871,2025-07-27T21:31:11Z,XBKRB,"22.596817,-105.56353",13550,153,113
1753651983,2025-07-27T21:33:03Z,XBKRB,"22.564865,-105.485382",13550,150,112
1753652083,2025-07-27T21:34:43Z,XBKRB,"22.538359,-105.413666",13575,156,111
1753652113,2025-07-27T21:35:13Z,XBKRB,"22.530212,-105.391899",13575,154,112
1753652145,2025-07-27T21:35:45Z,XBKRB,"22.521332,-105.368774",13575,157,112
1753652198,2025-07-27T21:36:38Z,XBKRB,"22.506454,-105.329971",13575,160,112
1753652229,2025-07-27T21:37:09Z,XBKRB,"22.497711,-105.307198",13575,158,119
1753652234,2025-07-27T21:37:14Z,XBKRB,"22.49581,-105.303955",13575,158,123
1753652237,2025-07-27T21:37:17Z,XBKRB,"22.494972,-105.302635",13575,157,124
1753652239,2025-07-27T21:37:19Z,XBKRB,"22.493912,-105.30101",13575,157,124
1753652241,2025-07-27T21:37:21Z,XBKRB,"22.492905,-105.299461",13575,157,125
1753652244,2025-07-27T21:37:24Z,XBKRB,"22.49176,-105.297699",13575,158,124
1753652247,2025-07-27T21:37:27Z,XBKRB,"22.49057,-105.295815",13550,158,124
1753652250,2025-07-27T21:37:30Z,XBKRB,"22.489386,-105.293938",13550,158,123
